mode,submode,n,m,T,init_len_som_mean,init_len_som_std,final_len_som_mean,final_len_som_std,time_som_total_mean,time_som_total_std,baseline_len_mean,baseline_len_std,baseline_time_mean,baseline_time_std,optimum,deviation_mean,deviation_std
synthetic,clusters,100,200,100,38.458591540543885,7.3731907852505545,3.6846203490149056,0.5655534406254703,0.4364145278930664,0.10838205610352485,3.642316719902562,0.5326210129195968,0.924830150604248,0.3421279845724273,,,
synthetic,clusters,100,200,200,38.56231927654339,7.432393655256875,3.7675818689179534,0.5940908117769356,0.4621291637420654,0.04763391251807726,3.642316719902562,0.5326210129195968,0.9211021900177002,0.34226631327846946,,,
synthetic,clusters,100,300,100,38.42454024288982,8.198778886497358,3.6694202982992365,0.5919526338217281,0.41816296577453616,0.08533846747721642,3.642316719902562,0.5326210129195968,0.9171326160430908,0.3418267498020604,,,
synthetic,clusters,100,300,200,38.54196644682581,7.784560701053188,3.656682287157623,0.5904008849592671,0.45273556709289553,0.07097390849254338,3.642316719902562,0.5326210129195968,0.9425241947174072,0.3220351155858253,,,
