mode,submode,n,m,T,init_len_som_mean,init_len_som_std,final_len_som_mean,final_len_som_std,time_som_total_mean,time_som_total_std,baseline_len_mean,baseline_len_std,baseline_time_mean,baseline_time_std,optimum,deviation_mean,deviation_std
osm,"Moscow, Russia",200,400,100,41.87631917547023,0.3626069111950792,6.75502045042357,0.06213241740726409,4.232414865493775,0.5886733669709672,6.658034945736501,9.930136612989092e-16,9.124178647994995,0.04004433183442252,,,
osm,"Moscow, Russia",200,400,200,41.84174442661552,0.5182667025325387,6.858049459665191,0.06317091534735576,4.2075645446777346,0.3346016192154612,6.658034945736501,9.930136612989092e-16,9.142459964752197,0.05330022951018406,,,
osm,"Moscow, Russia",200,600,100,42.01766873190904,0.23588734588611343,6.749326519565071,0.08581736437496722,3.8282777309417724,0.6660838399704653,6.658034945736501,9.930136612989092e-16,9.03360743522644,0.06454348902631603,,,
osm,"Moscow, Russia",200,600,200,41.866353775123244,0.5083362284457481,6.872719739639538,0.1750187561151012,3.6748502254486084,0.8059811599820523,6.658034945736501,9.930136612989092e-16,8.926602554321288,0.058466780447083484,,,
